Program Time [s],data 0,data 1
232.355,2.26122e+06,2.54521e+06
232.375,2.26123e+06,2.54521e+06
232.396,2.26124e+06,2.54522e+06
232.416,2.26123e+06,2.54522e+06
232.436,2.26123e+06,2.54522e+06
232.456,2.26122e+06,2.54523e+06
232.476,2.26123e+06,2.54525e+06
232.496,2.26124e+06,2.54527e+06
232.516,2.26124e+06,2.54527e+06
232.537,2.26124e+06,2.54529e+06
232.556,2.26124e+06,2.54528e+06
232.577,2.26125e+06,2.54529e+06
232.597,2.26125e+06,2.54531e+06
232.617,2.26124e+06,2.54532e+06
232.637,2.26124e+06,2.54532e+06
232.657,2.26125e+06,2.54532e+06
232.677,2.26126e+06,2.54534e+06
232.697,2.26126e+06,2.54536e+06
232.717,2.26127e+06,2.54535e+06
232.738,2.26125e+06,2.54536e+06
232.757,2.26126e+06,2.54535e+06
232.778,2.26126e+06,2.54537e+06
232.798,2.26125e+06,2.54538e+06
232.818,2.26125e+06,2.54538e+06
232.839,2.26124e+06,2.54538e+06
232.858,2.26126e+06,2.54537e+06
232.878,2.26126e+06,2.54539e+06
232.898,2.26126e+06,2.5454e+06
232.918,2.26126e+06,2.54541e+06
232.939,2.26126e+06,2.5454e+06
232.958,2.26126e+06,2.54534e+06
232.98,2.26123e+06,2.54527e+06
232.999,2.26121e+06,2.54519e+06
233.02,2.26119e+06,2.54515e+06
233.039,2.26119e+06,2.54513e+06
233.059,2.2612e+06,2.54514e+06
233.079,2.26121e+06,2.54517e+06
233.099,2.2612e+06,2.54518e+06
233.119,2.2612e+06,2.5452e+06
233.139,2.2612e+06,2.5452e+06
233.16,2.26121e+06,2.54523e+06
233.18,2.2612e+06,2.54524e+06
233.2,2.2612e+06,2.54522e+06
233.22,2.2612e+06,2.54524e+06
233.241,2.26121e+06,2.54525e+06
233.26,2.26121e+06,2.54526e+06
233.281,2.2612e+06,2.54526e+06
233.301,2.26119e+06,2.54525e+06
233.321,2.26118e+06,2.54523e+06
233.34,2.2612e+06,2.54522e+06
233.361,2.2612e+06,2.54526e+06
233.382,2.2612e+06,2.54526e+06
233.402,2.2612e+06,2.54526e+06
233.421,2.2612e+06,2.54527e+06
233.441,2.26121e+06,2.54529e+06
233.461,2.26121e+06,2.5453e+06
233.482,2.26121e+06,2.5453e+06
233.501,2.2612e+06,2.54531e+06
233.521,2.26121e+06,2.54531e+06
233.542,2.26122e+06,2.54532e+06
233.563,2.26121e+06,2.54532e+06
233.583,2.26121e+06,2.54533e+06
233.602,2.26121e+06,2.54533e+06
233.622,2.26122e+06,2.54533e+06
233.642,2.26122e+06,2.54535e+06
233.663,2.26122e+06,2.54536e+06
233.683,2.26122e+06,2.54537e+06
233.703,2.26121e+06,2.54537e+06
233.722,2.26122e+06,2.54537e+06
233.743,2.26122e+06,2.54538e+06
233.763,2.2612e+06,2.54538e+06
233.784,2.2612e+06,2.54538e+06
233.804,2.26119e+06,2.54538e+06
233.823,2.2612e+06,2.54538e+06
233.843,2.2612e+06,2.5454e+06
233.863,2.2612e+06,2.54539e+06
233.884,2.2612e+06,2.54539e+06
233.904,2.2612e+06,2.5454e+06
233.923,2.2612e+06,2.54539e+06
233.944,2.26119e+06,2.54533e+06
233.964,2.26116e+06,2.54525e+06
233.985,2.26113e+06,2.54518e+06
234.006,2.26112e+06,2.54511e+06
234.025,2.26113e+06,2.54509e+06
234.044,2.26112e+06,2.5451e+06
234.064,2.26113e+06,2.54512e+06
234.085,2.26112e+06,2.54514e+06
234.105,2.26113e+06,2.54515e+06
234.125,2.26114e+06,2.54519e+06
234.145,2.26113e+06,2.54519e+06
234.165,2.26113e+06,2.54518e+06
234.186,2.26112e+06,2.54518e+06
234.206,2.26113e+06,2.54518e+06
234.225,2.26113e+06,2.54519e+06
234.245,2.26112e+06,2.54519e+06
234.265,2.26111e+06,2.5452e+06
234.285,2.2611e+06,2.54518e+06
234.306,2.26111e+06,2.54516e+06
234.326,2.26111e+06,2.54518e+06
234.346,2.26112e+06,2.54519e+06
234.366,2.26111e+06,2.54518e+06
234.387,2.2611e+06,2.54518e+06
234.406,2.26111e+06,2.54522e+06
234.426,2.2611e+06,2.54523e+06
234.446,2.2611e+06,2.54522e+06
234.467,2.26109e+06,2.54522e+06
234.487,2.26111e+06,2.54522e+06
234.507,2.26111e+06,2.54525e+06
234.527,2.26111e+06,2.54525e+06
234.547,2.2611e+06,2.54526e+06
234.567,2.26109e+06,2.54526e+06
234.588,2.2611e+06,2.54525e+06
234.607,2.2611e+06,2.54528e+06
234.627,2.2611e+06,2.54527e+06
234.647,2.26109e+06,2.54528e+06
234.668,2.2611e+06,2.54528e+06
234.687,2.26111e+06,2.5453e+06
234.708,2.2611e+06,2.5453e+06
234.728,2.2611e+06,2.5453e+06
234.748,2.26109e+06,2.5453e+06
234.768,2.26109e+06,2.54531e+06
234.788,2.26108e+06,2.54532e+06
234.808,2.26109e+06,2.54531e+06
234.828,2.26109e+06,2.54532e+06
234.848,2.26108e+06,2.5453e+06
234.868,2.26109e+06,2.54534e+06
234.89,2.26108e+06,2.54531e+06
234.909,2.26108e+06,2.5453e+06
234.93,2.26109e+06,2.54536e+06
234.949,2.26104e+06,2.54528e+06
234.969,2.26103e+06,2.54516e+06
234.99,2.26103e+06,2.54509e+06
235.009,2.26103e+06,2.54509e+06
235.029,2.261e+06,2.54505e+06
235.049,2.261e+06,2.54501e+06
235.069,2.26102e+06,2.54501e+06
235.09,2.26103e+06,2.54509e+06
235.11,2.26102e+06,2.54511e+06
235.131,2.261e+06,2.54511e+06
235.15,2.26101e+06,2.5451e+06
235.171,2.26103e+06,2.54513e+06
235.19,2.26102e+06,2.54513e+06
235.21,2.26102e+06,2.54512e+06
235.23,2.26101e+06,2.54512e+06
235.25,2.26101e+06,2.54512e+06
235.271,2.26101e+06,2.54513e+06
235.291,2.26099e+06,2.54511e+06
235.311,2.26099e+06,2.5451e+06
235.331,2.26098e+06,2.5451e+06
235.351,2.261e+06,2.5451e+06
235.372,2.261e+06,2.54512e+06
235.391,2.261e+06,2.54512e+06
235.411,2.26101e+06,2.54513e+06
235.431,2.26101e+06,2.54514e+06
235.451,2.26102e+06,2.54516e+06
235.472,2.26102e+06,2.54517e+06
235.492,2.26102e+06,2.54518e+06
235.513,2.26101e+06,2.54519e+06
235.533,2.26101e+06,2.54518e+06
235.552,2.26101e+06,2.54519e+06
235.573,2.26101e+06,2.5452e+06
235.592,2.26101e+06,2.54521e+06
235.613,2.26102e+06,2.54522e+06
235.633,2.26102e+06,2.54521e+06
235.654,2.26102e+06,2.54522e+06
235.673,2.26102e+06,2.54524e+06
235.693,2.261e+06,2.54524e+06
235.713,2.26098e+06,2.54523e+06
235.733,2.261e+06,2.54522e+06
235.753,2.261e+06,2.54524e+06
235.773,2.261e+06,2.54525e+06
235.793,2.261e+06,2.54525e+06
235.813,2.26099e+06,2.54524e+06
235.834,2.261e+06,2.54524e+06
235.854,2.26099e+06,2.54525e+06
235.874,2.26097e+06,2.54521e+06
235.894,2.26095e+06,2.54515e+06
235.914,2.26094e+06,2.54507e+06
235.934,2.26094e+06,2.54502e+06
235.955,2.26093e+06,2.545e+06
235.974,2.26092e+06,2.54498e+06
235.994,2.26092e+06,2.545e+06
236.014,2.26093e+06,2.54502e+06
236.035,2.26094e+06,2.54506e+06
236.056,2.26092e+06,2.54507e+06
236.075,2.26092e+06,2.54507e+06
236.095,2.26091e+06,2.54508e+06
236.115,2.26092e+06,2.54507e+06
236.135,2.26092e+06,2.54508e+06
236.155,2.26091e+06,2.54507e+06
236.175,2.26092e+06,2.54508e+06
236.196,2.26091e+06,2.54508e+06
236.216,2.26091e+06,2.54508e+06
236.236,2.2609e+06,2.54509e+06
236.256,2.2609e+06,2.54507e+06
236.276,2.26089e+06,2.54507e+06
236.297,2.26089e+06,2.54506e+06
236.316,2.2609e+06,2.54507e+06
236.336,2.26089e+06,2.54508e+06
236.357,2.26089e+06,2.54508e+06
236.376,2.26088e+06,2.54508e+06
236.396,2.2609e+06,2.54508e+06
236.417,2.2609e+06,2.5451e+06
236.437,2.2609e+06,2.54512e+06
236.457,2.2609e+06,2.54512e+06
236.477,2.26089e+06,2.54513e+06
236.497,2.2609e+06,2.54512e+06
236.517,2.2609e+06,2.54514e+06
236.537,2.2609e+06,2.54514e+06
236.557,2.26091e+06,2.54516e+06
236.577,2.26091e+06,2.54516e+06
236.597,2.26092e+06,2.54517e+06
236.618,2.26092e+06,2.5452e+06
236.638,2.26092e+06,2.5452e+06
236.658,2.26091e+06,2.54521e+06
236.678,2.26089e+06,2.5452e+06
236.698,2.2609e+06,2.54521e+06
236.718,2.26089e+06,2.54522e+06
236.738,2.2609e+06,2.54522e+06
236.758,2.26089e+06,2.54522e+06
236.778,2.2609e+06,2.54522e+06
236.799,2.26091e+06,2.54525e+06
236.819,2.2609e+06,2.54525e+06
236.839,2.26089e+06,2.54522e+06
236.859,2.26086e+06,2.54516e+06
236.879,2.26086e+06,2.54508e+06
236.899,2.26083e+06,2.54502e+06
236.919,2.26082e+06,2.54497e+06
236.939,2.26082e+06,2.54496e+06
236.959,2.26083e+06,2.54496e+06
236.98,2.26083e+06,2.54498e+06
237,2.26083e+06,2.545e+06
237.02,2.26083e+06,2.54502e+06
237.04,2.26082e+06,2.54504e+06
237.06,2.26083e+06,2.54503e+06
237.081,2.26083e+06,2.54503e+06
237.101,2.26083e+06,2.54504e+06
237.12,2.26083e+06,2.54504e+06
237.14,2.26082e+06,2.54506e+06
237.16,2.26082e+06,2.54504e+06
237.181,2.26081e+06,2.54505e+06
237.202,2.2608e+06,2.54504e+06
237.222,2.2608e+06,2.54502e+06
237.241,2.26079e+06,2.54502e+06
237.261,2.2608e+06,2.54501e+06
237.281,2.2608e+06,2.54504e+06
237.301,2.2608e+06,2.54504e+06
237.321,2.2608e+06,2.54506e+06
237.341,2.2608e+06,2.54508e+06
237.362,2.26081e+06,2.54508e+06
237.382,2.2608e+06,2.5451e+06
237.402,2.26081e+06,2.5451e+06
237.422,2.2608e+06,2.54511e+06
237.442,2.2608e+06,2.5451e+06
237.462,2.26081e+06,2.54511e+06
237.482,2.26081e+06,2.54512e+06
237.502,2.26081e+06,2.54514e+06
237.522,2.26081e+06,2.54515e+06
237.542,2.26082e+06,2.54514e+06
237.563,2.26081e+06,2.54515e+06
237.583,2.26081e+06,2.54517e+06
237.603,2.26081e+06,2.54517e+06
237.623,2.2608e+06,2.54518e+06
237.643,2.2608e+06,2.54517e+06
237.664,2.2608e+06,2.5452e+06
237.683,2.2608e+06,2.54521e+06
237.704,2.2608e+06,2.54521e+06
237.723,2.26078e+06,2.54519e+06
237.743,2.2608e+06,2.54521e+06
237.764,2.2608e+06,2.54523e+06
237.784,2.26079e+06,2.54523e+06
237.804,2.26078e+06,2.54523e+06
237.824,2.26078e+06,2.54523e+06
237.844,2.26079e+06,2.54521e+06
237.864,2.26076e+06,2.54516e+06
237.884,2.26074e+06,2.54507e+06
237.904,2.26072e+06,2.54501e+06
237.924,2.26072e+06,2.54495e+06
237.945,2.26072e+06,2.54493e+06
237.965,2.26071e+06,2.54495e+06
237.985,2.26072e+06,2.54496e+06
238.005,2.26071e+06,2.54498e+06
238.025,2.26072e+06,2.545e+06
238.045,2.26072e+06,2.54502e+06
238.066,2.26071e+06,2.54502e+06
238.085,2.26071e+06,2.54502e+06
238.105,2.2607e+06,2.54501e+06
238.125,2.26072e+06,2.54502e+06
238.146,2.26072e+06,2.54504e+06
238.166,2.26071e+06,2.54503e+06
238.187,2.26071e+06,2.54502e+06
238.206,2.2607e+06,2.54501e+06
238.226,2.26071e+06,2.54503e+06
238.246,2.2607e+06,2.54504e+06
238.266,2.2607e+06,2.54503e+06
238.286,2.2607e+06,2.54504e+06
238.306,2.26073e+06,2.54505e+06
238.327,2.26073e+06,2.54508e+06
238.347,2.26072e+06,2.54509e+06
238.367,2.26073e+06,2.54509e+06
238.387,2.26072e+06,2.5451e+06
238.407,2.26074e+06,2.5451e+06
238.427,2.26075e+06,2.54515e+06
238.447,2.26075e+06,2.54516e+06
238.467,2.26074e+06,2.54516e+06
238.487,2.26072e+06,2.54515e+06
238.508,2.26074e+06,2.54515e+06
238.528,2.26074e+06,2.54517e+06
238.548,2.26075e+06,2.54519e+06
238.568,2.26075e+06,2.5452e+06
238.588,2.26075e+06,2.5452e+06
238.608,2.26075e+06,2.5452e+06
238.628,2.26074e+06,2.54522e+06
238.649,2.26075e+06,2.54524e+06
238.668,2.26074e+06,2.54524e+06
238.689,2.26075e+06,2.54523e+06
238.709,2.26075e+06,2.54524e+06
238.729,2.26075e+06,2.54525e+06
238.75,2.26074e+06,2.54525e+06
238.769,2.26074e+06,2.54526e+06
238.789,2.26076e+06,2.54526e+06
238.809,2.26075e+06,2.54525e+06
238.829,2.26073e+06,2.54519e+06
238.849,2.26072e+06,2.54511e+06
238.869,2.2607e+06,2.54505e+06
238.889,2.2607e+06,2.54502e+06
238.91,2.2607e+06,2.54503e+06
238.93,2.26069e+06,2.54504e+06
238.95,2.26068e+06,2.54505e+06
238.97,2.26068e+06,2.54505e+06
238.99,2.26069e+06,2.54509e+06
239.01,2.26069e+06,2.54511e+06
239.03,2.26069e+06,2.54511e+06
239.05,2.26068e+06,2.54511e+06
239.07,2.26069e+06,2.5451e+06
239.091,2.2607e+06,2.54512e+06
239.111,2.26069e+06,2.54513e+06
239.131,2.26069e+06,2.54513e+06
239.151,2.26068e+06,2.54512e+06
239.171,2.26067e+06,2.5451e+06
239.191,2.26067e+06,2.54512e+06
239.211,2.26066e+06,2.54511e+06
239.231,2.26066e+06,2.54511e+06
239.252,2.26065e+06,2.54511e+06
239.271,2.26068e+06,2.54512e+06
239.292,2.26068e+06,2.54516e+06
239.312,2.26068e+06,2.54516e+06
239.332,2.26066e+06,2.54515e+06
239.352,2.26066e+06,2.54515e+06
239.372,2.26066e+06,2.54515e+06
239.392,2.26066e+06,2.54516e+06
239.413,2.26066e+06,2.54517e+06
239.432,2.26066e+06,2.54516e+06
239.452,2.26066e+06,2.54516e+06
239.473,2.26066e+06,2.54518e+06
